,station_id,month,tavg,date,snow,day,cloud,sunshine,tmax,wind,rainfall,year,Date,humid,tmin
104,127,4,9.5,20190415,0.0,15,0.0,11.8,19.7,1.7,0.0,2019,2019-04-15,45.9,-0.8
105,127,4,12.4,20190416,0.0,16,4.5,10.6,23.1,1.1,0.0,2019,2019-04-16,40.5,0.9
106,127,4,14.8,20190417,0.0,17,2.1,11.4,24.0,1.2,0.0,2019,2019-04-17,42.5,5.4
107,127,4,14.2,20190418,0.0,18,6.1,5.4,19.7,1.8,0.0,2019,2019-04-18,63.4,6.6
108,127,4,12.0,20190419,0.0,19,7.1,2.3,14.5,2.1,0.0,2019,2019-04-19,67.3,9.0
109,127,4,14.3,20190420,0.0,20,4.5,10.3,22.5,1.4,0.0,2019,2019-04-20,60.1,4.5
110,127,4,16.2,20190421,0.0,21,8.4,4.7,21.3,1.5,0.4,2019,2019-04-21,70.1,12.5
111,127,4,19.1,20190422,0.0,22,1.4,11.3,28.7,1.4,0.0,2019,2019-04-22,54.9,7.8
112,127,4,18.7,20190423,0.0,23,9.1,3.6,24.7,1.4,0.8,2019,2019-04-23,60.9,12.1
113,127,4,18.2,20190424,0.0,24,7.1,3.3,23.5,0.8,7.0,2019,2019-04-24,81.9,14.6
114,127,4,14.1,20190425,0.0,25,8.8,0.4,17.7,2.8,6.1,2019,2019-04-25,77.9,11.3
115,127,4,8.9,20190426,0.0,26,8.6,0.0,12.6,1.3,16.2,2019,2019-04-26,87.8,5.8
116,127,4,10.7,20190427,0.0,27,6.6,9.7,17.8,1.1,0.0,2019,2019-04-27,64.0,4.0
117,127,4,11.3,20190428,0.0,28,9.3,2.6,16.0,0.7,0.0,2019,2019-04-28,69.9,7.8
118,127,4,11.8,20190429,0.0,29,8.9,2.1,17.2,0.8,0.5,2019,2019-04-29,77.4,6.0
119,127,4,15.8,20190430,0.0,30,4.9,10.6,23.7,1.2,0.0,2019,2019-04-30,70.4,9.2
120,127,5,14.8,20190501,0.0,1,2.3,10.4,22.5,1.6,0.0,2019,2019-05-01,62.3,7.6
121,127,5,15.2,20190502,0.0,2,0.4,12.3,24.1,1.8,0.0,2019,2019-05-02,49.9,6.4
122,127,5,16.2,20190503,0.0,3,0.6,12.2,27.7,1.3,0.0,2019,2019-05-03,48.1,4.6
123,127,5,17.3,20190504,0.0,4,4.3,11.2,27.1,1.0,0.0,2019,2019-05-04,54.5,7.4
124,127,5,17.7,20190505,0.0,5,4.6,11.6,27.8,1.5,0.0,2019,2019-05-05,44.0,9.7
125,127,5,13.7,20190506,0.0,6,3.3,10.7,19.7,2.0,0.0,2019,2019-05-06,41.6,7.4
126,127,5,13.2,20190507,0.0,7,0.0,12.5,22.5,1.7,0.0,2019,2019-05-07,45.0,2.7
127,127,5,15.0,20190508,0.0,8,6.1,10.3,23.4,1.9,0.0,2019,2019-05-08,43.6,3.7
128,127,5,15.6,20190509,0.0,9,3.3,12.6,23.6,1.8,0.0,2019,2019-05-09,43.8,8.6
129,127,5,16.8,20190510,0.0,10,2.5,12.0,28.3,1.0,0.0,2019,2019-05-10,48.3,4.4
130,127,5,19.2,20190511,0.0,11,2.6,11.0,29.0,1.0,0.0,2019,2019-05-11,56.5,10.5
131,127,5,20.0,20190512,0.0,12,2.5,11.7,28.1,1.5,0.0,2019,2019-05-12,46.6,10.6
132,127,5,19.1,20190513,0.0,13,8.6,5.7,26.8,1.2,0.0,2019,2019-05-13,45.1,11.3
133,127,5,18.9,20190514,0.0,14,3.1,11.6,27.1,1.3,0.0,2019,2019-05-14,57.3,11.1
134,127,5,19.7,20190515,0.0,15,4.3,9.0,28.2,1.2,0.0,2019,2019-05-15,59.5,11.8
135,127,5,21.4,20190516,0.0,16,3.5,10.8,29.7,1.1,0.0,2019,2019-05-16,55.3,13.8
136,127,5,22.3,20190517,0.0,17,8.4,4.6,28.5,1.4,0.0,2019,2019-05-17,53.5,14.1
137,127,5,20.0,20190518,0.0,18,7.8,3.5,24.5,2.8,2.2,2019,2019-05-18,64.4,16.4
138,127,5,21.0,20190519,0.0,19,7.9,0.6,25.6,1.7,0.6,2019,2019-05-19,71.9,19.2
139,127,5,16.1,20190520,0.0,20,7.0,6.0,21.0,2.9,2.5,2019,2019-05-20,59.0,8.8
140,127,5,16.1,20190521,0.0,21,0.0,11.9,24.6,2.6,0.0,2019,2019-05-21,51.9,5.9
141,127,5,18.0,20190522,0.0,22,0.3,12.5,27.9,2.1,0.0,2019,2019-05-22,47.8,7.7
142,127,5,19.6,20190523,0.0,23,0.4,12.8,29.7,1.5,0.0,2019,2019-05-23,51.9,9.5
143,127,5,22.7,20190524,0.0,24,0.8,12.7,33.5,1.2,0.0,2019,2019-05-24,57.0,10.8
144,127,5,22.5,20190525,0.0,25,7.1,8.4,30.3,1.2,0.0,2019,2019-05-25,53.1,15.2
145,127,5,23.3,20190526,0.0,26,5.4,9.7,33.0,1.3,0.0,2019,2019-05-26,47.5,13.8
146,127,5,18.6,20190527,0.0,27,9.8,0.0,23.4,2.7,9.9,2019,2019-05-27,80.4,15.3
147,127,5,16.7,20190528,0.0,28,1.4,10.0,24.3,1.8,0.0,2019,2019-05-28,55.6,10.0
148,127,5,18.6,20190529,0.0,29,0.6,12.9,27.4,2.1,0.0,2019,2019-05-29,48.8,8.3
149,127,5,19.2,20190530,0.0,30,6.6,7.1,26.6,1.9,0.2,2019,2019-05-30,53.0,9.1
150,127,5,18.6,20190531,0.0,31,4.6,10.3,25.0,1.9,0.0,2019,2019-05-31,56.6,13.5
151,127,6,17.8,20190601,0.0,1,5.6,12.2,24.3,1.4,0.0,2019,2019-06-01,65.1,9.5
152,127,6,20.6,20190602,0.0,2,2.0,12.3,28.8,1.3,0.0,2019,2019-06-02,56.0,12.8
153,127,6,21.5,20190603,0.0,3,0.3,12.1,29.8,1.1,0.0,2019,2019-06-03,54.1,11.9
154,127,6,23.3,20190604,0.0,4,1.9,11.8,31.7,1.5,0.0,2019,2019-06-04,58.4,14.8
155,127,6,23.4,20190605,0.0,5,2.8,10.5,32.0,1.2,0.0,2019,2019-06-05,64.6,15.0
156,127,6,22.0,20190606,0.0,6,8.8,0.7,27.7,1.3,15.0,2019,2019-06-06,75.0,17.7
157,127,6,19.0,20190607,0.0,7,8.6,0.9,22.7,2.1,33.4,2019,2019-06-07,83.1,17.0
158,127,6,21.1,20190608,0.0,8,6.4,11.0,27.5,1.1,0.0,2019,2019-06-08,69.1,14.0
159,127,6,21.9,20190609,0.0,9,6.5,9.2,27.9,1.5,0.0,2019,2019-06-09,64.3,16.7
160,127,6,18.9,20190610,0.0,10,8.4,3.1,23.5,1.7,0.8,2019,2019-06-10,64.3,14.6
161,127,6,19.1,20190611,0.0,11,5.3,8.7,25.1,1.3,0.0,2019,2019-06-11,60.0,14.6
162,127,6,20.4,20190612,0.0,12,2.0,12.3,27.9,1.3,0.0,2019,2019-06-12,66.4,12.1
163,127,6,22.4,20190613,0.0,13,2.8,11.8,30.0,1.2,0.0,2019,2019-06-13,64.5,14.4
164,127,6,20.8,20190614,0.0,14,9.0,1.0,24.8,1.0,0.0,2019,2019-06-14,69.9,17.1
165,127,6,20.3,20190615,0.0,15,5.0,10.1,27.7,1.8,0.0,2019,2019-06-15,74.5,14.4
166,127,6,20.8,20190616,0.0,16,5.6,8.1,27.0,1.0,0.0,2019,2019-06-16,67.5,13.3
167,127,6,22.0,20190617,0.0,17,4.6,10.4,27.3,1.6,0.0,2019,2019-06-17,63.6,17.3
168,127,6,20.2,20190618,0.0,18,8.9,1.4,24.4,1.2,2.7,2019,2019-06-18,80.4,16.7
169,127,6,21.4,20190619,0.0,19,8.3,0.6,25.2,0.8,0.0,2019,2019-06-19,80.9,18.8
170,127,6,22.6,20190620,0.0,20,7.3,6.6,28.5,1.2,0.0,2019,2019-06-20,70.9,16.8
171,127,6,23.2,20190621,0.0,21,3.6,7.2,28.1,1.6,0.0,2019,2019-06-21,64.5,19.2
172,127,6,23.0,20190622,0.0,22,4.9,8.9,29.2,2.2,0.0,2019,2019-06-22,52.1,18.0
173,127,6,21.5,20190623,0.0,23,2.4,9.6,28.6,1.4,0.0,2019,2019-06-23,59.6,14.3
174,127,6,23.2,20190624,0.0,24,4.1,9.9,30.2,1.3,0.0,2019,2019-06-24,60.4,17.4
175,127,6,24.6,20190625,0.0,25,2.1,11.7,32.8,1.2,0.0,2019,2019-06-25,56.4,15.6
